name;zipcode;company_created_13;company_13;start_up_13
65199;Germ;1;29;8
65200;Germs-sur-l'Oussouet;2;5;1
65201;Geu;;6;0
65202;Gez;2;13;3
65203;Gez-ez-Angles;1;1;0
65204;Gonez;;;0
65205;Gouaux;1;7;2
65206;Goudon;;6;3
65207;Gourgue;2;5;1
65208;Grailhen;;1;0
65209;Grézian;1;7;2
65210;Grust;;5;1
65211;Guchan;2;10;2
65212;Guchen;6;31;9
65213;Guizerix;;6;1
65214;Hachan;1;2;0
65215;Hagedet;;3;0
65216;Hauban;1;4;1
65217;Hautaget;1;;0
65218;Hèches;6;37;8
65219;Hères;;5;2
65220;Hibarette;1;7;4
65221;Hiis;;5;1
65222;Hitte;1;2;1
65223;Horgues;10;56;17
65224;Houeydets;;9;2
65225;Hourc;;3;0
65226;Ibos;33;205;54
65228;Ilhet;;;0
65229;Ilheu;;3;3
65230;Izaourt;3;9;2
65231;Izaux;2;10;2
65232;Jacque;1;3;3
65233;Jarret;2;13;4
65234;Jézeau;1;4;2
65235;Juillan;35;238;87
65236;Julos;4;19;5
65237;Juncalas;;5;2
65238;Labassère;1;16;3
65239;Labastide;3;3;1
65240;Labatut-Rivière;3;14;6
65241;Laborde;1;5;0
65242;Lacassagne;3;9;2
65243;Lafitole;1;15;7
65244;Lagarde;3;14;3
65245;Lagrange;;9;4
65247;Arrayou-Lahitte;1;2;1
65248;Lahitte-Toupière;3;14;5
65249;Lalanne;;6;4
65250;Lalanne-Trie;3;10;1
65251;Laloubère;8;94;24
65252;Lamarque-Pontacq;2;27;10
65253;Lamarque-Rustaing;;3;0
65254;Laméac;;7;1
65255;Lançon;;1;1
65256;Lanespède;2;3;1
65257;Lanne;2;33;9
65258;Lannemezan;43;394;89
65259;Lansac;3;12;4
65260;Lapeyre;;5;3
65261;Laran;;4;0
65262;Larreule;1;21;2
65263;Larroque;;4;2
65264;Lascazères;2;13;6
65265;Laslades;1;9;3
65266;Lassales;;2;1
65267;Lau-Balagnas;3;23;3
65268;Layrisse;2;10;1
65269;Lescurry;1;8;2
65270;Lespouey;;7;3
65271;Lézignan;2;13;4
65272;Lhez;;3;1
65273;Liac;;9;2
65274;Libaros;2;11;3
65275;Lies;1;2;0
65276;Lizos;1;3;2
65277;Lombrès;1;4;3
65278;Lomné;1;;0
65279;Lortet;1;8;1
65280;Loubajac;;26;10
65281;Loucrup;;4;1
65282;Loudenvielle;7;51;19
65283;Loudervielle;;17;2
65284;Louey;2;37;17
65285;Louit;1;4;0
65286;Lourdes;115;1455;332
65287;Loures-Barousse;4;52;13
65288;Lubret-Saint-Luc;1;4;0
65289;Luby-Betmont;;5;0
65290;Luc;;1;1
65291;Lugagnan;2;11;2
65292;Luquet;2;9;1
65293;Lustar;;4;3
65294;Lutilhous;3;8;3
65295;Luz-Saint-Sauveur;14;153;26
65296;Madiran;1;25;9
65297;Mansan;;2;0
65298;Marquerie;1;1;1
65299;Marsac;2;4;1
65300;Marsas;;5;1
65301;Marseillan;2;9;4
65303;Mascaras;1;14;3
65304;Maubourguet;24;183;35
65305;Mauléon-Barousse;;13;4
65306;Mauvezin;1;9;2
65307;Mazères-de-Neste;3;10;3
65308;Mazerolles;;4;1
65309;Mazouau;;1;0
65310;Mérilheu;;9;3
65311;Mingot;;2;1
65312;Molère;1;;0
65313;Momères;6;20;5
65314;Monfaucon;4;7;1
65315;Monléon-Magnoac;2;20;6
65316;Monlong;;6;2
65317;Mont;;1;0
65318;Montastruc;;7;1
65319;Montégut;;9;3
65320;Montgaillard;6;44;8
65321;Montignac;2;4;1
65322;Montoussé;;3;2
65323;Montsérié;1;3;0
65324;Moulédous;;10;2
65325;Moumoulous;1;5;1
65326;Mun;1;6;1
65327;Nestier;2;10;3
65328;Neuilh;2;6;3
65329;Nistos;1;14;7
65330;Nouilhan;2;8;3
65331;Odos;20;128;35
65332;Oléac-Debat;;5;1
65333;Oléac-Dessus;1;1;0
65334;Omex;2;13;3
65335;Ordizan;;10;3
65336;Organ;1;;0
65337;Orieux;;5;1
65338;Orignac;;8;5
65339;Orincles;1;12;4
65340;Orleix;13;82;21
65341;Oroix;;3;2
65342;Osmets;;4;0
65343;Ossen;2;9;4
65344;Ossun;24;85;20
65345;Ossun-ez-Angles;2;6;3
65346;Oueilloux;1;6;2
65347;Ourde;;1;0
65348;Ourdis-Cotdoussan;;1;1
65349;Ourdon;;;0
65350;Oursbelille;8;51;18
65351;Ousté;1;1;0
65352;Ouzous;;9;3
65353;Ozon;;7;2
65354;Pailhac;1;17;2
65355;Paréac;;1;0
65356;Péré;;1;0
65357;Peyraube;1;5;2
65358;Peyret-Saint-André;;2;2
65359;Peyriguère;;;0
65360;Peyrouse;;14;3
65361;Peyrun;;3;0
65362;Pierrefitte-Nestalas;8;64;16
65363;Pinas;;12;3
65364;Pintac;;1;0
65366;Poueyferré;3;35;11
65367;Poumarous;;5;2
65368;Pouy;;2;1
65369;Pouyastruc;6;44;11
65370;Pouzac;8;63;16
65371;Préchac;1;15;3
65372;Pujo;5;39;12
65373;Puntous;1;7;2
65374;Puydarrieux;2;9;3
65375;Rabastens-de-Bigorre;7;107;31
65376;Recurt;;4;0
65377;Réjaumont;1;9;1
65378;Ricaud;;1;0
65379;Ris;;2;0
65380;Sabalos;;2;0
65381;Sabarros;;;0
65382;Sacoué;3;4;1
65383;Sadournin;;9;3
65384;Sailhan;;10;2
65385;Saint-Arroman;;1;0
65386;Saint-Créac;;3;1
65387;Saint-Lanne;;8;2
65388;Saint-Lary-Soulan;15;276;72
65389;Saint-Laurent-de-Neste;5;75;23
65390;Saint-Lézer;1;15;6
65391;Sainte-Marie;;4;4
65392;Saint-Martin;2;17;5
65393;Saint-Pastous;1;6;3
65394;Saint-Paul;1;11;4
65395;Saint-Pé-de-Bigorre;6;50;12
65396;Saint-Savin;2;17;3
65397;Saint-Sever-de-Rustan;1;3;1
65398;Saléchan;3;7;3
65399;Saligos;1;6;2
65400;Salles;2;12;2
65401;Salles-Adour;6;34;11
65402;Samuran;;;0
65403;Sanous;;2;1
65404;Sariac-Magnoac;1;7;4
65405;Sarlabous;;4;0
65406;Sarniguet;;9;2
65407;Sarp;;4;2
65408;Sarrancolin;5;57;8
65409;Sarriac-Bigorre;1;15;5
65410;Sarrouilles;6;21;7
65411;Sassis;;6;0
65412;Sauveterre;1;8;0
65413;Sazos;;6;2
65414;Ségalas;1;7;2
65415;Ségus;2;8;3
65416;Seich;;2;2
65417;Séméac;26;262;62
65418;Sénac;3;15;6
65419;Sentous;1;3;1
65420;Sère-en-Lavedan;1;3;1
65421;Sère-Lanso;;2;1
65422;Séron;;9;1
65423;Sère-Rustaing;1;8;1
65424;Sers;;8;2
65425;Siarrouy;1;16;6
65426;Sinzos;;4;1
65427;Siradan;1;13;5
65428;Sireix;;3;1
65429;Sombrun;;9;4
65430;Soréac;;1;0
65431;Sost;3;2;0
65432;Soublecause;1;9;1
65433;Soues;12;95;32
65435;Soulom;5;30;4
65436;Souyeaux;;5;2
65437;Tajan;;5;2
65438;Talazac;1;1;1
65439;Tarasteix;2;6;2
65440;Tarbes;364;2800;711
65441;Thèbe;;4;1
65442;Thermes-Magnoac;3;9;6
65443;Thuy;1;1;0
65444;Tibiran-Jaunac;4;3;1
65445;Tilhouse;;1;0
65446;Tostat;4;18;5
65447;Tournay;22;103;27
65448;Tournous-Darré;2;4;3
65449;Tournous-Devant;;3;2
65450;Tramezaïgues;1;1;0
65451;Trébons;1;30;9
65452;Trie-sur-Baïse;12;101;17
65453;Troubat;1;6;1
65454;Trouley-Labarthe;;3;2
65455;Tuzaguet;2;16;5
65456;Uglas;2;10;2
65457;Ugnouas;;1;0
65458;Uz;;1;0
65459;Uzer;1;4;2
65460;Vic-en-Bigorre;33;304;61
65461;Vidou;1;4;0
65462;Vidouze;2;7;3
65463;Viella;1;7;1
65464;Vielle-Adour;2;15;5
65465;Vielle-Aure;6;32;5
65466;Vielle-Louron;2;8;1
65467;Vier-Bordes;;4;0
65468;Vieuzos;;1;0
65469;Viey;;2;0
65470;Viger;;2;1
65471;Vignec;3;25;4
65472;Villefranque;1;3;0
65473;Villelongue;2;16;6
65474;Villembits;;2;0
65475;Villemur;;2;0
65476;Villenave-près-Béarn;;4;0
65477;Villenave-près-Marsac;1;;0
65478;Viscos;;5;2
65479;Visker;1;10;3
65480;Vizos;;1;0
65481;Barèges;7;74;18
65482;Cantaous;3;12;4
66001;L'Albère;1;7;3
66002;Alénya;29;164;46
66003;Amélie-les-Bains-Palalda;26;324;71
66004;Les Angles;9;165;33
66005;Angoustrine-Villeneuve-des-Escaldes;5;36;7
66006;Ansignan;5;6;1
66007;Arboussols;;5;0
66008;Argelès-sur-Mer;174;1186;343
66009;Arles-sur-Tech;15;144;30
66010;Ayguatébia-Talau;;2;1
66011;Bages;40;161;54
66012;Baho;36;139;46
66013;Baillestavy;1;5;2
66014;Baixas;17;92;29
66015;Banyuls-dels-Aspres;13;78;26
66016;Banyuls-sur-Mer;37;306;82
66017;Le Barcarès;84;426;121
66018;La Bastide;1;3;1
66019;Bélesta;5;12;4
66020;Bolquère;14;119;35
66021;Bompas;56;270;99
66022;Boule-d'Amont;1;4;2
66023;Bouleternère;8;42;17
66024;Le Boulou;60;422;119
66025;Bourg-Madame;11;159;20
66026;Brouilla;7;50;18
66027;La Cabanasse;7;42;10
66028;Cabestany;122;860;257
66029;Caixas;2;13;2
66030;Calce;3;12;4
66032;Calmeilles;;4;2
66033;Camélas;1;27;12
66034;Campôme;1;9;4
66035;Campoussy;;2;0
66036;Canaveilles;1;4;2
66037;Canet-en-Roussillon;202;1067;338
66038;Canohès;47;211;59
66039;Caramany;2;5;1
66040;Casefabre;;1;1
66041;Cases-de-Pène;11;30;11
66042;Cassagnes;4;19;11
66043;Casteil;2;10;5
66044;Castelnou;3;29;8
66045;Catllar;4;18;5
66046;Caudiès-de-Fenouillèdes;4;31;5
66047;Caudiès-de-Conflent;;1;0
66048;Cerbère;12;70;16
66049;Céret;73;564;171
66050;Claira;41;227;87
66051;Clara;3;10;3
66052;Codalet;1;14;2
66053;Collioure;33;324;83
66054;Conat;1;3;2
66055;Corbère;6;40;14
66056;Corbère-les-Cabanes;8;44;16
66057;Corneilla-de-Conflent;4;22;6
66058;Corneilla-la-Rivière;15;80;16
66059;Corneilla-del-Vercol;30;73;20
66060;Corsavy;8;17;6
66061;Coustouges;;4;4
66062;Dorres;;9;1
66063;Les Cluses;;10;2
66064;Égat;6;44;12
66065;Elne;101;557;149
66066;Enveitg;6;43;10
66067;Err;8;41;13
66068;Escaro;1;7;2
66069;Espira-de-l'Agly;31;127;47
66070;Espira-de-Conflent;3;9;3
66071;Estagel;13;106;37
66072;Estavar;2;44;8
66073;Estoher;1;14;8
66074;Eus;4;26;9
66075;Eyne;4;31;7
66076;Felluns;;8;1
66077;Fenouillet;;7;1
66078;Fillols;3;12;5
66079;Finestret;1;12;8
66080;Fontpédrouse;;16;6
66081;Fontrabiouse;1;11;3
66082;Formiguères;7;76;16
66083;Fosse;1;6;1
66084;Fourques;7;46;17
66085;Fuilla;5;23;12
66086;Glorianes;3;4;2
66088;Ille-sur-Têt;47;315;91
66089;Joch;2;19;10
66090;Jujols;1;;0
66091;Lamanère;4;1;1
66092;Lansac;1;3;0
66093;Laroque-des-Albères;10;119;28
66094;Latour-Bas-Elne;17;123;31
66095;Latour-de-Carol;2;29;7
66096;Latour-de-France;8;45;12
66097;Lesquerde;1;8;3
66098;La Llagonne;3;20;6
66099;Llauro;3;15;4
66100;Llo;1;16;6
66101;Llupia;9;85;29
66102;Mantet;;5;1
66103;Marquixanes;5;27;6
66104;Los Masos;8;29;12
66105;Matemale;6;22;6
66106;Maureillas-las-Illas;26;118;38
66107;Maury;4;42;12
66108;Millas;37;227;71
66109;Molitg-les-Bains;1;16;5
66111;Montalba-le-Château;;8;4
66112;Montauriol;2;16;5
66113;Montbolo;;6;2
66114;Montescot;13;70;28
66115;Montesquieu-des-Albères;8;45;12
66116;Montferrer;4;12;6
66117;Mont-Louis;4;33;9
66118;Montner;3;14;3
66119;Mosset;2;21;6
66120;Nahuja;;5;0
66121;Néfiach;15;33;15
66122;Nohèdes;3;5;1
66123;Nyer;2;6;0
66124;Font-Romeu-Odeillo-Via;32;349;86
66125;Olette;2;23;8
66126;Oms;2;18;5
66127;Opoul-Périllos;11;44;18
66128;Oreilla;;1;0
66129;Ortaffa;12;67;21
66130;Osséja;8;87;21
66132;Palau-de-Cerdagne;6;23;4
66133;Palau-del-Vidre;22;146;56
66134;Passa;2;30;10
66136;Perpignan;1551;8903;2482
66137;Le Perthus;17;44;12
66138;Peyrestortes;11;43;9
66139;Pézilla-de-Conflent;;3;0
66140;Pézilla-la-Rivière;26;133;49
66141;Pia;83;460;131
66142;Planès;2;5;1
66143;Planèzes;2;6;2
66144;Pollestres;53;201;62
66145;Ponteilla;27;102;37
66146;Porta;2;10;1
66147;Porté-Puymorens;3;25;3
66148;Port-Vendres;32;252;58
66149;Prades;47;418;103
66150;Prats-de-Mollo-la-Preste;9;74;18
66151;Prats-de-Sournia;;12;4
66152;Prugnanes;1;6;2
66153;Prunet-et-Belpuig;1;5;1
66154;Puyvalador;2;6;0
66155;Py;1;6;4
66156;Rabouillet;1;7;2
66157;Railleu;1;;0
66158;Rasiguères;;9;1
66159;Réal;;3;1
66160;Reynès;10;71;21
66161;Ria-Sirach;10;65;21
66162;Rigarda;4;20;10
66164;Rivesaltes;95;616;152
66165;Rodès;5;39;9
66166;Sahorre;3;17;4
66167;Saillagouse;14;100;21
66168;Saint-André;31;154;41
66169;Saint-Arnac;2;5;2
66170;Sainte-Colombe-de-la-Commanderie;1;8;1
66171;Saint-Cyprien;134;763;260
66172;Saint-Estève;105;650;188
66173;Saint-Féliu-d'Amont;5;29;9
66174;Saint-Féliu-d'Avall;22;113;36
66175;Saint-Génis-des-Fontaines;28;147;34
66176;Saint-Hippolyte;26;113;42
66177;Saint-Jean-Lasseille;15;34;14
66178;Saint-Jean-Pla-de-Corts;28;114;41
66179;Saint-Laurent-de-Cerdans;4;51;5
66180;Saint-Laurent-de-la-Salanque;95;442;143
66181;Sainte-Léocadie;;7;4
66182;Sainte-Marie;68;273;98
66183;Saint-Marsal;2;10;3
66184;Saint-Martin;;6;2
66185;Saint-Michel-de-Llotes;3;8;2
66186;Saint-Nazaire;20;117;47
66187;Saint-Paul-de-Fenouillet;9;115;33
66188;Saint-Pierre-dels-Forcats;6;26;8
66189;Saleilles;54;284;89
66190;Salses-le-Château;27;133;54
66191;Sansa;;2;1
66192;Sauto;;6;1
66193;Serdinya;1;4;3
66194;Serralongue;1;17;8
66195;Le Soler;67;364;100
66196;Sorède;36;151;53
66197;Souanyas;1;1;0
66198;Sournia;2;22;7
66199;Taillet;1;4;1
66201;Tarerach;1;6;1
66202;Targassonne;1;34;9
66203;Taulis;1;2;2
66204;Taurinya;8;25;8
66205;Tautavel;8;58;22
66206;Le Tech;;7;1
66207;Terrats;5;22;9
66208;Théza;13;79;24
66209;Thuès-Entre-Valls;;2;1
66210;Thuir;75;453;140
66211;Tordères;;14;5
66212;Torreilles;54;197;68
66213;Toulouges;51;387;111
66214;Tresserre;8;33;16
66215;Trévillach;;5;0
66216;Trilla;2;9;5
66217;Trouillas;15;79;20
66218;Ur;4;22;4
66219;Urbanya;;1;1
66220;Valcebollère;;7;0
66221;Valmanya;1;3;2
66222;Vernet-les-Bains;13;108;26
66223;Villefranche-de-Conflent;10;66;15
66224;Villelongue-de-la-Salanque;28;137;48
66225;Villelongue-dels-Monts;20;95;32
66226;Villemolaque;9;41;13
66227;Villeneuve-de-la-Raho;38;227;89
66228;Villeneuve-la-Rivière;6;53;18
66230;Vinça;18;103;32
66231;Vingrau;3;21;6
66232;Vira;1;1;1
66233;Vivès;2;7;1
66234;Le Vivier;;8;4
67001;Achenheim;17;99;14
67002;Adamswiller;;16;2
67003;Albé;3;22;6
67004;Allenwiller;2;20;8
67005;Alteckendorf;6;26;5
67006;Altenheim;;2;0
67008;Altorf;6;69;20
67009;Altwiller;3;16;4
67010;Andlau;7;101;25
67011;Artolsheim;6;34;14
67012;Aschbach;1;16;5
67013;Asswiller;;10;1
67014;Auenheim;7;21;5
67016;Avolsheim;2;23;5
67017;Baerendorf;;7;3
67018;Balbronn;1;18;2
67019;Baldenheim;5;55;15
67020;Barembach;3;30;8
67021;Barr;66;434;128
67022;Bassemberg;;8;7
67023;Batzendorf;6;45;11
67025;Beinheim;10;101;35
67026;Bellefosse;;8;4
67027;Belmont;1;10;1
67028;Benfeld;45;315;82
67029;Berg;1;20;7
67030;Bergbieten;6;28;9
67031;Bernardswiller;7;62;20
67032;Bernardvillé;3;8;1
67033;Bernolsheim;2;28;8
67034;Berstett;12;73;15
67035;Berstheim;5;21;8
67036;Bettwiller;1;2;1
67037;Biblisheim;3;13;1
67038;Bietlenheim;2;13;4
67039;Bilwisheim;;17;8
67040;Bindernheim;4;36;10
67041;Birkenwald;3;10;4
67043;Bischheim;119;759;229
67044;Bischholtz;3;9;3
67045;Bischoffsheim;25;191;50
67046;Bischwiller;89;442;128
67047;Bissert;2;6;2
67048;Bitschhoffen;2;18;4
67049;Blaesheim;8;47;18
67050;Blancherupt;;1;1
67051;Blienschwiller;2;22;9
67052;Boersch;18;134;46
67053;Boesenbiesen;2;18;5
67054;Bolsenheim;4;12;6
67055;Boofzheim;10;62;13
67056;Bootzheim;5;17;9
67057;Bosselshausen;;8;3
67058;Bossendorf;;9;2
67059;Bourg-Bruche;7;16;4
67060;Bourgheim;11;24;14
67061;Bouxwiller;20;200;62
67062;Breitenau;1;10;4
67063;Breitenbach;5;35;9
67065;Breuschwickersheim;8;58;15
67066;La Broque;9;116;29
67067;Brumath;79;567;143
67068;Buswiller;2;10;3
67069;Buhl;;11;2
67070;Burbach;;10;3
67071;Bust;1;8;4
67072;Butten;3;10;3
67073;Châtenois;25;212;64
67074;Cleebourg;3;29;8
67075;Climbach;3;21;5
67076;Colroy-la-Roche;6;27;10
67077;Cosswiller;4;19;6
67078;Crastatt;3;6;2
67079;Croettwiller;;1;0
67080;Dachstein;7;82;29
67081;Dahlenheim;2;22;9
67082;Dalhunden;5;23;6
67083;Dambach;6;26;4
67084;Dambach-la-Ville;21;83;18
67085;Dangolsheim;1;29;10
67086;Daubensand;2;7;2
67087;Dauendorf;8;41;11
67088;Dehlingen;;10;2
67089;Dettwiller;12;113;35
67090;Diebolsheim;3;22;7
67091;Diedendorf;3;11;2
67092;Dieffenbach-au-Val;2;25;8
67093;Dieffenbach-lès-Woerth;;7;2
67094;Dieffenthal;2;8;2
67095;Diemeringen;6;121;25
67096;Dimbsthal;1;24;7
67097;Dingsheim;13;53;12
67098;Dinsheim-sur-Bruche;10;63;19
67099;Domfessel;1;14;2
67100;Donnenheim;2;14;3
67101;Dorlisheim;12;116;29
67102;Dossenheim-Kochersberg;2;10;2
67103;Dossenheim-sur-Zinsel;6;49;13
67104;Drachenbronn-Birlenbach;6;22;5
67105;Drulingen;15;99;16
67106;Drusenheim;28;193;44
67107;Duntzenheim;3;29;7
67108;Duppigheim;11;132;37
67109;Durningen;4;33;10
67110;Durrenbach;5;56;13
67111;Durstel;2;9;2
67112;Duttlenheim;20;151;38
67113;Eberbach-Seltz;;10;3
67115;Ebersheim;19;65;22
67116;Ebersmunster;4;21;5
67117;Eckartswiller;3;8;1
67118;Eckbolsheim;90;548;135
67119;Eckwersheim;7;66;22
67120;Eichhoffen;4;37;11
67121;Elsenheim;7;29;9
67122;Wangenbourg-Engenthal;9;76;20
67123;Engwiller;3;16;4
67124;Entzheim;27;297;73
67125;Epfig;13;112;38
67126;Erckartswiller;6;10;2
67127;Ergersheim;4;31;10
67128;Ernolsheim-Bruche;9;86;26
67129;Ernolsheim-lès-Saverne;6;26;7
67130;Erstein;85;585;167
67131;Eschau;32;233;71
67132;Eschbach;5;31;6
67133;Eschbourg;;13;5
67134;Eschwiller;1;3;1
67135;Ettendorf;4;25;10
67136;Eywiller;2;8;2
67137;Fegersheim;44;252;84
67138;Fessenheim-le-Bas;2;11;4
67139;Flexbourg;5;18;6
67140;Forstfeld;2;17;5
67141;Forstheim;5;22;5
67142;Fort-Louis;2;14;4
67143;Fouchy;2;27;4
67144;Fouday;1;12;6
67145;Friedolsheim;;7;2
67146;Friesenheim;4;24;6
67147;Froeschwiller;5;9;2
67148;Frohmuhl;;5;1
67149;Furchhausen;2;11;4
67150;Furdenheim;12;71;24
67151;Gambsheim;27;167;43
67152;Geispolsheim;68;530;139
67153;Geiswiller;;7;3
67154;Gerstheim;18;110;29
67155;Gertwiller;9;49;17
67156;Geudertheim;8;99;30
67158;Gingsheim;3;6;3
67159;Goerlingen;3;4;1
67160;Goersdorf;2;35;16
67161;Gottenhouse;1;20;2
67162;Gottesheim;4;17;5
67163;Gougenheim;4;16;6
67164;Goxwiller;5;31;6
67165;Grandfontaine;4;19;5
67166;Grassendorf;2;5;1
67167;Grendelbruch;8;67;19
67168;Gresswiller;4;49;15
67169;Gries;13;102;31
67172;Griesheim-près-Molsheim;8;97;26
67173;Griesheim-sur-Souffel;7;53;15
67174;Gumbrechtshoffen;4;44;15
67176;Gundershoffen;27;190;55
67177;Gunstett;1;21;9
67178;Gungwiller;1;10;2
67179;Haegen;3;32;8
67180;Haguenau;279;2088;603
67181;Handschuheim;3;25;7
67182;Hangenbieten;13;98;26
67183;Harskirchen;6;22;9
67184;Hatten;8;93;25
67185;Hattmatt;4;18;6
67186;Hegeney;1;7;4
67187;Heidolsheim;4;10;1
67188;Heiligenberg;5;22;8
67189;Heiligenstein;8;45;18
67190;Hengwiller;1;6;1
67191;Herbitzheim;8;69;19
67192;Herbsheim;4;34;16
67194;Herrlisheim;30;189;54
67195;Hessenheim;3;20;7
67196;Hilsenheim;14;91;26
67197;Hindisheim;13;78;18
67198;Hinsbourg;;5;0
67199;Hinsingen;;3;0
67200;Hipsheim;2;12;5
67201;Hirschland;2;8;3
67202;Hochfelden;18;190;50
67203;Hochstett;1;13;3
67204;Hoenheim;63;448;130
67205;Hoerdt;39;391;92
67206;Hoffen;5;46;15
67207;Hohatzenheim;1;8;4
67208;Hohengoeft;;15;9
67209;Hohfrankenheim;3;13;3
67210;Le Hohwald;5;46;7
67212;Holtzheim;40;143;38
67213;Hunspach;2;16;6
67214;Hurtigheim;6;29;9
67215;Huttendorf;;11;6
67216;Huttenheim;11;92;27
67217;Ichtratzheim;;13;2
67218;Illkirch-Graffenstaden;186;1337;388
67220;Ingenheim;2;7;5
67221;Ingolsheim;1;10;4
67222;Ingwiller;42;288;59
67223;Innenheim;6;44;14
67225;Issenhausen;;3;1
67226;Ittenheim;16;150;32
67227;Itterswiller;1;14;1
67228;Neugartheim-Ittlenheim;2;30;9
67229;Jetterswiller;2;7;1
67230;Kaltenhouse;13;86;22
67231;Kauffenheim;;7;3
67232;Keffenach;;4;3
67233;Kertzfeld;6;42;13
67234;Keskastel;17;76;20
67235;Kesseldorf;2;15;8
67236;Kienheim;2;14;6
67237;Kilstett;15;106;24
67238;Kindwiller;4;20;3
67239;Kintzheim;8;62;11
67240;Kirchheim;4;28;7
67241;Kirrberg;2;5;2
67242;Kirrwiller;1;29;5
67244;Kleingoeft;1;6;3
67245;Knoersheim;1;8;2
67246;Kogenheim;5;36;11
67247;Kolbsheim;6;22;6
67248;Krautergersheim;11;98;23
67249;Krautwiller;1;11;6
67250;Kriegsheim;4;25;9
67252;Kurtzenhouse;7;37;18
67253;Kuttolsheim;3;21;5
67254;Kutzenhausen;5;20;9
67255;Lalaye;3;20;11
67256;Lampertheim;17;160;47
67257;Lampertsloch;3;21;8
67258;Landersheim;;10;3
67259;Langensoultzbach;3;26;14
67260;Laubach;1;4;2
67261;Lauterbourg;4;85;21
67263;Lembach;10;72;20
67264;Leutenheim;5;24;5
67265;Lichtenberg;1;21;3
67266;Limersheim;1;21;6
67267;Lingolsheim;112;641;189
67268;Lipsheim;9;78;21
67269;Littenheim;1;12;7
67270;Lixhausen;4;10;1
67271;Lobsann;4;11;1
67272;Lochwiller;1;9;4
67273;Lohr;2;18;8
67274;Lorentzen;;9;1
67275;Lupstein;2;29;6
67276;Lutzelhouse;17;65;13
67277;Mackenheim;3;26;10
67278;Mackwiller;1;11;2
67279;Maennolsheim;1;8;2
67280;Maisonsgoutte;3;26;10
67281;Marckolsheim;30;220;57
67282;Marlenheim;33;249;56
67283;Marmoutier;18;142;41
67285;Matzenheim;4;57;17
67286;Meistratzheim;7;64;16
67287;Melsheim;2;20;5
67288;Memmelshoffen;2;4;1
67289;Menchhoffen;2;16;5
67290;Merkwiller-Pechelbronn;7;36;11
67291;Mertzwiller;13;131;30
67292;Mietesheim;4;30;6
67293;Minversheim;1;20;8
67295;Mittelbergheim;5;30;6
67296;Mittelhausbergen;21;90;33
67297;Mittelhausen;8;41;9
67298;Mittelschaeffolsheim;1;26;9
67299;Mollkirch;13;49;16
67300;Molsheim;79;548;140
67301;Mommenheim;7;117;34
67302;Monswiller;12;115;34
67303;Morsbronn-les-Bains;5;32;12
67304;Morschwiller;7;24;10
67305;Mothern;15;66;18
67306;Muhlbach-sur-Bruche;2;32;8
67307;Mulhausen;3;10;2
67308;Munchhausen;2;23;9
67309;Mundolsheim;55;465;135
67310;Mussig;6;44;14
67311;Muttersholtz;13;106;29
67312;Mutzenhouse;2;12;7
67313;Mutzig;60;264;81
67314;Natzwiller;2;18;4
67315;Neewiller-près-Lauterbourg;6;13;8
67317;Neubois;1;25;11
67319;Neuhaeusel;1;16;5
67320;Neuve-Église;6;44;8
67321;Neuviller-la-Roche;1;6;1
67322;Neuwiller-lès-Saverne;4;57;11
67324;Niederbronn-les-Bains;30;236;61
67325;Niederhaslach;14;54;17
67326;Niederhausbergen;12;98;22
67327;Niederlauterbach;1;44;10
67328;Niedermodern;4;75;17
67329;Niedernai;9;39;20
67330;Niederroedern;6;46;8
67331;Niederschaeffolsheim;14;58;12
67333;Niedersoultzbach;2;9;2
67334;Niedersteinbach;;12;6
67335;Nordheim;6;33;13
67336;Nordhouse;5;62;15
67337;Nothalten;;20;4
67338;Obenheim;10;58;19
67339;Betschdorf;33;181;49
67340;Oberbronn;6;56;16
67341;Oberdorf-Spachbach;1;11;4
67342;Oberhaslach;17;82;27
67343;Oberhausbergen;39;355;113
67344;Oberhoffen-lès-Wissembourg;1;9;4
67345;Oberhoffen-sur-Moder;21;161;46
67346;Oberlauterbach;1;14;4
67347;Obermodern-Zutzendorf;7;46;13
67348;Obernai;112;785;213
67349;Oberroedern;2;13;4
67350;Oberschaeffolsheim;14;113;36
67351;Seebach;6;66;20
67352;Obersoultzbach;;7;3
67353;Obersteinbach;4;17;7
67354;Odratzheim;2;23;6
67355;Oermingen;7;32;8
67356;Offendorf;12;94;31
67358;Offwiller;3;29;9
67359;Ohlungen;;47;13
67360;Ohnenheim;7;34;7
67361;Olwisheim;3;12;3
67362;Orschwiller;5;33;13
67363;Osthoffen;5;30;9
67364;Osthouse;5;27;12
67365;Ostwald;79;450;120
67366;Ottersthal;1;15;9
67367;Otterswiller;4;45;12
67368;Ottrott;10;87;22
67369;Ottwiller;1;6;2
67370;Petersbach;2;25;8
67371;La Petite-Pierre;6;49;18
67372;Pfaffenhoffen;19;178;48
67373;Pfalzweyer;1;8;2
67374;Pfettisheim;2;34;11
67375;Pfulgriesheim;8;57;19
67377;Plaine;10;45;15
67378;Plobsheim;21;163;51
67379;Preuschdorf;5;34;13
67380;Printzheim;2;5;2
67381;Puberg;3;6;0
67382;Quatzenheim;5;47;13
67383;Rangen;1;9;2
67384;Ranrupt;2;14;5
67385;Ratzwiller;1;4;1
67386;Rauwiller;2;11;6
67387;Reichsfeld;2;8;3
67388;Reichshoffen;34;240;66
